timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,looking_right,looking_left,looking_center,looking_up,looking_down
2022-11-09 21:41:00,107,155,195,151,True,False,False,False,False
2022-11-09 23:27:00,95,158,195,153,False,True,False,False,False
2022-11-10 00:00:00,99,145,190,150,True,False,False,False,False
2022-11-10 01:08:00,104,152,199,150,False,True,False,False,False
2022-11-10 02:10:00,101,153,206,153,False,True,False,False,False
2022-11-10 03:57:00,92,150,190,155,False,False,False,True,False
2022-11-10 05:32:00,91,159,200,145,False,False,False,True,False
2022-11-10 06:36:00,96,158,209,143,False,True,False,False,False
2022-11-10 08:23:00,107,145,193,151,False,False,False,False,True
2022-11-10 10:16:00,99,145,196,144,False,False,False,True,False
2022-11-10 11:58:00,106,142,194,146,True,False,False,False,False
2022-11-10 13:36:00,109,160,197,155,False,False,False,True,False
2022-11-10 15:15:00,104,144,198,160,False,False,False,True,False
2022-11-10 17:04:00,100,150,196,149,False,False,True,False,False
2022-11-10 18:49:00,104,142,196,141,False,False,False,False,True
2022-11-10 20:17:00,99,156,198,148,False,True,False,False,False
2022-11-10 21:46:00,108,156,206,160,True,False,False,False,False
2022-11-10 23:42:00,94,150,204,154,False,False,False,True,False
2022-11-11 00:00:00,93,157,209,154,False,False,False,True,False
2022-11-11 01:07:00,95,146,199,160,False,False,True,False,False
2022-11-11 02:46:00,96,149,201,152,False,False,False,False,True
2022-11-11 04:15:00,109,147,198,156,False,False,True,False,False
2022-11-11 05:28:00,91,158,207,150,True,False,False,False,False
2022-11-11 06:48:00,93,148,206,149,False,False,False,False,True
2022-11-11 08:14:00,107,157,198,157,False,False,False,True,False
2022-11-11 09:15:00,99,142,198,151,False,False,False,False,True
2022-11-11 11:03:00,97,153,191,144,False,False,False,True,False
2022-11-11 12:17:00,109,142,195,157,True,False,False,False,False
2022-11-11 13:50:00,99,156,193,147,False,False,False,False,True
2022-11-11 15:31:00,101,152,208,154,False,False,False,False,True
2022-11-11 16:46:00,91,156,192,151,False,True,False,False,False
2022-11-11 18:40:00,103,152,204,160,False,True,False,False,False
2022-11-11 19:57:00,99,156,208,151,False,False,True,False,False
2022-11-11 21:54:00,108,141,201,148,False,False,True,False,False
2022-11-11 23:52:00,102,154,200,156,True,False,False,False,False
2022-11-12 00:00:00,93,147,195,146,False,False,True,False,False
2022-11-12 01:03:00,101,150,194,156,False,False,False,True,False
2022-11-12 02:56:00,110,152,201,157,False,False,False,True,False
2022-11-12 04:03:00,105,147,209,155,True,False,False,False,False
2022-11-12 05:13:00,92,150,194,141,False,False,False,False,True
2022-11-12 06:51:00,104,141,192,140,True,False,False,False,False
2022-11-12 08:16:00,103,146,209,149,False,False,True,False,False
2022-11-12 09:54:00,90,152,202,142,True,False,False,False,False
2022-11-12 11:48:00,97,150,197,148,True,False,False,False,False
2022-11-12 13:30:00,102,145,192,148,False,True,False,False,False
2022-11-12 15:18:00,98,159,207,150,True,False,False,False,False
2022-11-12 16:55:00,107,151,208,160,True,False,False,False,False
2022-11-12 18:16:00,96,148,209,141,False,False,False,True,False
2022-11-12 19:21:00,100,159,194,140,False,False,False,True,False
2022-11-12 21:10:00,90,145,194,154,False,False,True,False,False
2022-11-12 22:12:00,97,156,199,154,False,False,False,True,False
2022-11-12 23:33:00,101,159,195,156,False,False,False,True,False
2022-11-13 00:00:00,105,141,191,143,True,False,False,False,False
2022-11-13 01:24:00,110,150,210,151,False,True,False,False,False
2022-11-13 02:33:00,106,146,196,160,False,True,False,False,False
2022-11-13 04:32:00,109,153,198,142,False,False,True,False,False
2022-11-13 06:02:00,105,149,190,154,False,False,False,True,False
2022-11-13 07:32:00,94,141,193,152,False,False,False,True,False
2022-11-13 08:37:00,110,154,207,160,False,False,True,False,False
2022-11-13 09:59:00,105,148,194,160,True,False,False,False,False
2022-11-13 11:12:00,110,140,202,151,False,False,False,True,False
2022-11-13 12:24:00,92,158,191,159,False,False,False,True,False
2022-11-13 13:29:00,100,156,205,141,False,False,False,False,True
2022-11-13 15:03:00,92,147,205,153,False,False,False,True,False
2022-11-13 16:57:00,96,147,203,153,False,False,False,True,False
2022-11-13 18:38:00,96,153,205,148,True,False,False,False,False
2022-11-13 20:35:00,110,144,194,146,False,True,False,False,False
2022-11-13 22:21:00,100,140,210,159,False,True,False,False,False
2022-11-13 23:43:00,108,154,210,153,True,False,False,False,False
2022-11-14 00:00:00,98,152,206,142,True,False,False,False,False
2022-11-14 01:54:00,109,154,198,142,False,False,True,False,False
2022-11-14 03:01:00,107,145,192,154,False,False,False,False,True
2022-11-14 04:40:00,98,141,204,155,False,False,False,True,False
2022-11-14 06:29:00,91,146,196,141,True,False,False,False,False
2022-11-14 08:25:00,110,143,198,158,False,False,False,False,True
2022-11-14 09:59:00,93,142,202,148,True,False,False,False,False
2022-11-14 11:33:00,101,147,206,148,False,True,False,False,False
2022-11-14 13:28:00,104,145,197,154,False,False,False,False,True
2022-11-14 14:55:00,106,146,201,154,False,False,False,False,True
2022-11-14 16:06:00,109,158,210,153,False,False,False,False,True
2022-11-14 17:31:00,98,159,210,141,False,False,False,False,True
2022-11-14 18:43:00,97,147,201,153,False,False,True,False,False
2022-11-14 20:40:00,92,147,197,160,False,False,False,True,False
2022-11-14 21:44:00,91,153,200,156,False,False,True,False,False
2022-11-14 22:44:00,105,148,206,156,False,False,False,True,False
2022-11-14 23:52:00,90,154,206,143,True,False,False,False,False
2022-11-15 00:00:00,106,158,196,140,False,False,True,False,False
2022-11-15 01:52:00,106,147,197,151,False,False,True,False,False
2022-11-15 03:43:00,106,140,207,150,True,False,False,False,False
2022-11-15 05:29:00,95,159,205,150,False,False,False,True,False
2022-11-15 07:01:00,97,152,190,151,False,True,False,False,False
2022-11-15 08:12:00,95,144,195,151,False,False,True,False,False
2022-11-15 09:15:00,108,143,190,159,False,False,True,False,False
2022-11-15 11:01:00,91,141,208,152,False,True,False,False,False
2022-11-15 12:46:00,97,148,202,144,False,True,False,False,False
2022-11-15 14:45:00,107,143,191,154,False,False,False,False,True
2022-11-15 16:07:00,98,153,194,152,False,False,True,False,False
2022-11-15 18:07:00,104,144,192,159,False,True,False,False,False
2022-11-15 20:03:00,107,160,195,149,False,False,False,False,True
2022-11-15 21:48:00,93,141,209,148,False,False,False,False,True
2022-11-15 23:42:00,94,142,205,141,False,False,True,False,False
2022-11-16 00:00:00,95,145,202,147,True,False,False,False,False
2022-11-16 01:21:00,105,160,196,142,False,False,False,True,False
2022-11-16 02:42:00,96,154,207,151,False,True,False,False,False
2022-11-16 03:52:00,98,144,205,159,False,False,False,False,True
2022-11-16 05:08:00,95,141,210,143,False,True,False,False,False
2022-11-16 06:26:00,110,146,201,143,False,True,False,False,False
2022-11-16 07:58:00,102,154,199,156,False,False,True,False,False
2022-11-16 09:06:00,104,154,198,156,False,False,True,False,False
2022-11-16 11:04:00,107,140,196,159,False,False,False,False,True
2022-11-16 12:08:00,97,144,197,148,True,False,False,False,False
2022-11-16 13:36:00,105,158,201,152,False,False,False,False,True
2022-11-16 15:01:00,105,140,209,149,False,False,True,False,False
2022-11-16 16:02:00,106,144,208,144,False,False,False,True,False
2022-11-16 17:17:00,106,158,201,145,True,False,False,False,False
2022-11-16 18:36:00,98,146,203,140,False,False,False,True,False
2022-11-16 20:09:00,93,159,194,145,False,False,False,True,False
2022-11-16 21:10:00,106,145,205,140,False,False,False,True,False
2022-11-16 22:58:00,109,155,194,145,False,False,True,False,False
2022-11-17 00:00:00,107,147,198,160,False,False,False,False,True
2022-11-17 01:34:00,97,152,196,159,False,False,False,False,True
2022-11-17 02:57:00,109,153,191,153,True,False,False,False,False
2022-11-17 04:07:00,107,149,202,153,True,False,False,False,False
2022-11-17 05:43:00,91,142,191,145,True,False,False,False,False
2022-11-17 07:24:00,91,158,207,148,True,False,False,False,False
2022-11-17 08:41:00,92,150,203,152,False,False,False,False,True
2022-11-17 10:22:00,94,140,209,151,False,False,True,False,False
2022-11-17 11:44:00,106,155,210,157,False,False,False,True,False
2022-11-17 13:15:00,99,141,206,143,False,False,True,False,False
2022-11-17 14:47:00,100,144,202,147,False,False,False,False,True
2022-11-17 16:01:00,102,158,209,147,False,False,True,False,False
2022-11-17 17:27:00,98,146,194,147,False,False,False,False,True
2022-11-17 19:07:00,105,140,195,148,False,False,True,False,False
2022-11-17 20:16:00,98,150,205,160,False,False,True,False,False
2022-11-17 21:46:00,110,153,191,151,False,True,False,False,False
2022-11-17 23:23:00,110,147,194,146,False,True,False,False,False
2022-11-18 00:00:00,95,160,209,156,False,False,True,False,False
2022-11-18 01:16:00,94,143,198,156,False,False,True,False,False
2022-11-18 02:34:00,97,160,198,147,False,False,False,False,True
2022-11-18 03:52:00,106,144,193,148,False,True,False,False,False
2022-11-18 05:28:00,100,144,210,144,False,True,False,False,False
2022-11-18 06:57:00,110,145,204,159,True,False,False,False,False
2022-11-18 08:15:00,94,142,202,148,False,False,True,False,False
2022-11-18 10:02:00,109,143,193,156,False,True,False,False,False
2022-11-18 11:51:00,99,155,201,152,False,False,False,False,True
2022-11-18 13:33:00,107,151,197,140,False,False,True,False,False
2022-11-18 15:21:00,102,153,191,158,True,False,False,False,False
2022-11-18 16:43:00,91,149,208,158,False,True,False,False,False
2022-11-18 18:16:00,90,156,206,145,False,False,True,False,False
2022-11-18 20:10:00,94,149,194,154,False,False,True,False,False
2022-11-18 21:38:00,96,149,207,157,False,False,False,False,True
2022-11-18 23:18:00,105,140,207,155,False,False,False,True,False
2022-11-19 00:00:00,109,158,198,143,False,True,False,False,False
2022-11-19 01:28:00,97,150,194,147,False,False,False,False,True
2022-11-19 02:34:00,105,155,195,158,True,False,False,False,False
2022-11-19 04:23:00,92,153,202,152,False,False,False,True,False
2022-11-19 05:57:00,108,148,205,141,False,False,False,False,True
2022-11-19 07:23:00,100,157,203,157,False,False,True,False,False
2022-11-19 08:35:00,110,148,210,143,False,False,True,False,False
2022-11-19 09:58:00,100,150,192,146,False,True,False,False,False
2022-11-19 11:06:00,107,156,208,160,False,True,False,False,False
2022-11-19 12:27:00,101,151,204,147,True,False,False,False,False
2022-11-19 13:48:00,101,152,206,143,False,True,False,False,False
2022-11-19 15:04:00,95,151,194,159,False,False,True,False,False
2022-11-19 16:38:00,109,141,192,155,False,False,False,True,False
2022-11-19 18:30:00,106,141,206,149,False,False,False,False,True
2022-11-19 19:40:00,109,141,195,141,False,False,False,False,True
2022-11-19 21:37:00,95,140,194,158,True,False,False,False,False
2022-11-19 23:32:00,105,150,198,140,False,True,False,False,False
2022-11-20 00:00:00,94,144,201,142,False,False,False,True,False
2022-11-20 01:46:00,96,150,190,140,True,False,False,False,False
2022-11-20 03:13:00,101,141,197,144,False,False,False,True,False
2022-11-20 04:35:00,93,148,205,149,False,False,True,False,False
2022-11-20 06:15:00,108,158,201,148,False,False,False,False,True
2022-11-20 07:50:00,97,159,191,149,False,False,True,False,False
2022-11-20 09:12:00,103,160,201,154,False,False,True,False,False
2022-11-20 10:40:00,103,159,202,152,False,False,True,False,False
2022-11-20 12:05:00,105,142,206,156,False,False,False,True,False
2022-11-20 13:41:00,106,147,208,151,False,False,True,False,False
2022-11-20 15:15:00,100,144,202,143,False,False,True,False,False
2022-11-20 17:02:00,102,151,200,159,False,False,False,True,False
2022-11-20 18:53:00,96,143,196,154,False,False,True,False,False
2022-11-20 20:22:00,102,146,198,149,False,True,False,False,False
2022-11-20 21:25:00,104,158,192,143,True,False,False,False,False
2022-11-20 22:26:00,98,147,202,140,False,False,False,False,True
2022-11-20 23:29:00,107,160,207,153,True,False,False,False,False
2022-11-21 00:00:00,92,159,193,148,False,False,True,False,False
2022-11-21 01:05:00,106,143,208,151,True,False,False,False,False
2022-11-21 02:42:00,102,141,199,149,False,False,True,False,False
2022-11-21 04:19:00,103,150,197,153,False,False,False,False,True
2022-11-21 06:04:00,110,150,197,147,False,False,False,False,True
2022-11-21 07:57:00,101,152,190,155,True,False,False,False,False
2022-11-21 09:31:00,107,160,192,144,False,False,True,False,False
2022-11-21 11:07:00,105,158,207,145,True,False,False,False,False
2022-11-21 12:25:00,92,153,190,155,False,False,False,False,True
2022-11-21 13:35:00,91,155,195,149,True,False,False,False,False
2022-11-21 15:26:00,92,150,200,155,True,False,False,False,False
2022-11-21 17:03:00,98,148,195,142,False,False,True,False,False
2022-11-21 18:15:00,96,155,196,144,True,False,False,False,False
2022-11-21 20:06:00,95,154,206,151,False,False,False,True,False
2022-11-21 22:06:00,100,160,206,149,False,True,False,False,False
2022-11-21 23:51:00,108,140,201,145,False,True,False,False,False
2022-11-22 00:00:00,95,160,210,148,False,True,False,False,False
2022-11-22 01:10:00,101,156,190,151,False,False,True,False,False
2022-11-22 02:28:00,105,158,206,140,False,False,True,False,False
2022-11-22 03:45:00,95,140,203,157,False,False,False,False,True
2022-11-22 04:47:00,92,148,205,155,False,False,False,False,True
2022-11-22 06:35:00,109,143,199,158,False,False,False,True,False
2022-11-22 08:12:00,98,150,195,152,False,False,False,False,True
2022-11-22 09:34:00,110,143,209,152,False,True,False,False,False
2022-11-22 10:59:00,99,144,200,153,False,False,False,True,False
2022-11-22 12:28:00,106,146,205,154,False,False,False,False,True
2022-11-22 14:05:00,103,148,205,160,False,False,False,False,True
2022-11-22 15:41:00,97,151,202,148,False,False,True,False,False
2022-11-22 16:43:00,105,154,198,147,False,True,False,False,False
2022-11-22 18:16:00,104,146,201,140,False,False,False,False,True
2022-11-22 19:58:00,106,146,196,153,True,False,False,False,False
2022-11-22 21:27:00,99,141,192,155,False,False,False,True,False
2022-11-22 23:19:00,100,140,195,153,False,False,False,False,True
2022-11-23 00:00:00,110,147,201,155,False,False,False,False,True
2022-11-23 01:36:00,105,149,197,146,False,False,False,True,False
2022-11-23 03:33:00,98,143,203,146,False,False,False,False,True
2022-11-23 04:55:00,96,141,201,159,True,False,False,False,False
2022-11-23 06:48:00,93,140,193,149,False,True,False,False,False
2022-11-23 08:30:00,93,146,206,145,False,False,True,False,False
2022-11-23 09:51:00,98,144,205,149,False,False,True,False,False
2022-11-23 11:23:00,95,144,193,143,False,False,False,True,False
2022-11-23 12:38:00,95,158,194,141,False,False,False,True,False
2022-11-23 13:55:00,102,142,192,150,False,True,False,False,False
2022-11-23 15:13:00,106,146,196,142,False,False,False,True,False
2022-11-23 16:59:00,97,157,199,150,False,False,False,True,False
2022-11-23 18:27:00,92,141,196,144,False,False,False,False,True
2022-11-23 20:03:00,98,140,197,156,False,False,False,True,False
2022-11-23 21:14:00,106,150,194,155,True,False,False,False,False
2022-11-23 23:13:00,107,153,192,146,False,True,False,False,False
2022-11-24 00:00:00,97,159,193,147,True,False,False,False,False
2022-11-24 01:20:00,105,148,191,154,False,False,False,False,True
2022-11-24 02:45:00,105,149,201,148,False,True,False,False,False
2022-11-24 04:10:00,104,154,209,149,False,False,False,True,False
2022-11-24 05:55:00,101,140,207,145,False,False,False,True,False
2022-11-24 07:51:00,104,148,201,153,False,False,True,False,False
2022-11-24 08:58:00,107,143,204,152,False,False,False,False,True
2022-11-24 10:10:00,98,156,207,144,True,False,False,False,False
2022-11-24 11:19:00,101,153,198,143,False,False,False,True,False
2022-11-24 13:18:00,110,153,190,150,False,False,False,True,False
2022-11-24 15:17:00,108,150,204,148,False,False,False,False,True
2022-11-24 17:06:00,96,149,198,154,False,False,False,True,False
2022-11-24 18:59:00,93,146,192,159,True,False,False,False,False
2022-11-24 20:33:00,102,148,210,152,False,True,False,False,False
2022-11-24 21:42:00,102,140,195,158,False,False,False,True,False
2022-11-24 23:09:00,110,143,194,144,False,False,False,False,True
2022-11-25 00:00:00,96,145,192,150,False,False,False,False,True
2022-11-25 01:35:00,97,145,204,142,False,False,False,True,False
2022-11-25 03:09:00,99,143,207,141,False,True,False,False,False
2022-11-25 04:49:00,94,147,196,145,False,True,False,False,False
2022-11-25 06:15:00,92,160,206,154,False,True,False,False,False
2022-11-25 08:11:00,109,149,196,147,False,False,True,False,False
2022-11-25 09:18:00,102,149,194,143,False,False,True,False,False
2022-11-25 10:38:00,102,160,202,145,False,False,False,False,True
2022-11-25 12:15:00,105,145,206,158,False,False,True,False,False
2022-11-25 13:25:00,103,148,190,140,True,False,False,False,False
2022-11-25 14:42:00,106,149,210,140,False,False,False,False,True
2022-11-25 16:31:00,106,140,207,151,False,True,False,False,False
2022-11-25 17:33:00,102,152,198,145,False,False,True,False,False
2022-11-25 18:57:00,93,140,200,154,False,False,False,False,True
2022-11-25 20:53:00,100,155,202,146,False,True,False,False,False
2022-11-25 22:34:00,90,150,208,143,False,False,False,True,False
2022-11-26 00:00:00,109,155,208,152,False,True,False,False,False
2022-11-26 01:09:00,104,153,198,152,False,True,False,False,False
2022-11-26 02:53:00,99,155,195,155,False,True,False,False,False
2022-11-26 04:06:00,93,158,193,156,False,False,True,False,False
2022-11-26 05:41:00,102,153,199,153,False,False,False,False,True
2022-11-26 06:48:00,110,160,194,141,False,False,False,True,False
2022-11-26 08:19:00,92,151,199,143,False,False,False,True,False
2022-11-26 10:05:00,110,144,190,146,False,False,False,True,False
2022-11-26 11:30:00,102,144,192,149,False,False,False,True,False
2022-11-26 13:13:00,96,149,194,148,False,True,False,False,False
2022-11-26 14:36:00,91,160,190,158,False,False,False,True,False
2022-11-26 16:32:00,91,144,198,155,True,False,False,False,False
2022-11-26 18:00:00,100,153,203,154,False,True,False,False,False
2022-11-26 19:27:00,110,141,203,142,False,True,False,False,False
2022-11-26 20:53:00,100,145,203,158,False,False,True,False,False
2022-11-26 22:38:00,93,158,193,157,False,True,False,False,False
2022-11-26 23:38:00,94,153,196,153,False,False,True,False,False
2022-11-27 00:00:00,95,142,192,155,False,True,False,False,False
2022-11-27 01:42:00,97,147,201,151,False,True,False,False,False
2022-11-27 03:26:00,96,149,199,141,False,False,False,False,True
2022-11-27 04:31:00,108,145,204,151,False,False,False,False,True
2022-11-27 06:08:00,97,153,198,155,False,True,False,False,False
2022-11-27 07:56:00,90,152,193,148,False,False,True,False,False
2022-11-27 09:16:00,103,160,210,143,False,False,True,False,False
2022-11-27 10:16:00,104,155,207,153,False,False,True,False,False
2022-11-27 11:34:00,97,152,202,159,False,False,False,False,True
2022-11-27 12:52:00,91,149,205,152,False,True,False,False,False
2022-11-27 14:18:00,100,159,202,152,False,False,False,False,True
2022-11-27 16:17:00,94,144,197,160,True,False,False,False,False
2022-11-27 17:30:00,104,147,195,158,False,False,False,False,True
2022-11-27 19:01:00,97,150,202,153,False,False,True,False,False
2022-11-27 20:35:00,92,158,208,146,True,False,False,False,False
2022-11-27 21:40:00,99,143,210,152,False,True,False,False,False
2022-11-27 23:26:00,110,147,193,159,False,True,False,False,False
2022-11-28 00:00:00,108,156,205,142,False,True,False,False,False
2022-11-28 01:50:00,104,143,206,160,False,False,True,False,False
2022-11-28 03:02:00,99,148,207,145,False,False,True,False,False
2022-11-28 04:37:00,93,150,199,159,False,False,False,False,True
2022-11-28 05:54:00,98,154,204,150,False,False,True,False,False
2022-11-28 07:20:00,95,145,200,159,False,False,True,False,False
2022-11-28 09:18:00,107,141,190,145,False,True,False,False,False
2022-11-28 10:33:00,93,156,199,144,False,False,True,False,False
2022-11-28 12:00:00,107,154,198,160,False,True,False,False,False
2022-11-28 13:29:00,91,142,190,142,False,False,False,False,True
2022-11-28 14:46:00,101,140,210,159,False,False,False,True,False
2022-11-28 16:37:00,99,159,209,146,False,True,False,False,False
2022-11-28 18:12:00,97,148,209,151,False,False,False,False,True
2022-11-28 19:16:00,98,146,210,142,False,False,False,False,True
2022-11-28 21:14:00,96,146,197,145,False,False,False,False,True
2022-11-28 22:47:00,101,156,202,151,False,False,False,True,False
2022-11-29 00:00:00,106,155,203,147,False,False,False,False,True
2022-11-29 01:33:00,107,142,210,158,False,False,False,False,True
2022-11-29 03:20:00,110,156,210,154,False,False,False,False,True
2022-11-29 04:55:00,109,142,206,154,True,False,False,False,False
2022-11-29 05:59:00,110,150,204,141,False,False,True,False,False
2022-11-29 07:17:00,110,151,196,157,False,False,False,True,False
2022-11-29 08:38:00,92,150,201,145,False,True,False,False,False
2022-11-29 10:02:00,107,154,195,156,False,False,True,False,False
2022-11-29 11:48:00,106,155,200,145,False,True,False,False,False
2022-11-29 12:50:00,91,157,208,140,False,True,False,False,False
2022-11-29 14:44:00,101,145,192,144,False,False,False,True,False
2022-11-29 15:55:00,105,154,196,155,False,True,False,False,False
2022-11-29 17:46:00,94,157,199,151,False,False,False,True,False
2022-11-29 19:19:00,96,141,205,144,False,False,False,False,True
2022-11-29 20:41:00,95,141,202,160,False,False,False,True,False
2022-11-29 21:54:00,93,146,207,155,True,False,False,False,False
2022-11-29 23:52:00,97,144,201,146,False,False,False,False,True
2022-11-30 00:00:00,106,142,210,146,True,False,False,False,False
2022-11-30 01:16:00,97,142,199,151,False,False,True,False,False
2022-11-30 02:52:00,98,141,194,158,False,False,False,False,True
2022-11-30 04:52:00,90,143,194,152,False,False,False,False,True
2022-11-30 06:21:00,104,155,193,153,False,False,False,True,False
2022-11-30 07:56:00,92,156,206,156,False,False,True,False,False
2022-11-30 09:05:00,97,150,195,151,False,False,True,False,False
2022-11-30 10:42:00,92,150,192,150,False,False,False,True,False
2022-11-30 12:10:00,103,151,197,140,False,True,False,False,False
2022-11-30 14:01:00,93,156,196,143,False,True,False,False,False
2022-11-30 15:03:00,95,151,193,148,False,False,False,False,True
2022-11-30 16:11:00,110,154,197,155,False,True,False,False,False
2022-11-30 17:38:00,96,155,191,143,True,False,False,False,False
2022-11-30 18:44:00,95,152,191,149,False,False,False,True,False
2022-11-30 20:05:00,109,149,198,145,False,True,False,False,False
2022-11-30 21:40:00,94,157,205,143,True,False,False,False,False
2022-11-30 23:06:00,110,144,193,144,True,False,False,False,False
2022-12-01 00:00:00,104,156,198,159,False,True,False,False,False
2022-12-01 01:19:00,101,142,193,148,False,False,False,False,True
2022-12-01 02:23:00,94,146,193,152,False,False,False,False,True
2022-12-01 03:58:00,90,140,203,150,False,False,True,False,False
2022-12-01 05:37:00,95,150,200,147,False,True,False,False,False
2022-12-01 06:43:00,103,147,195,157,False,False,False,False,True
2022-12-01 07:43:00,92,141,196,143,False,False,False,False,True
2022-12-01 08:52:00,95,149,207,145,False,False,False,True,False
2022-12-01 09:55:00,110,149,209,155,True,False,False,False,False
2022-12-01 11:53:00,93,152,192,158,False,False,False,False,True
2022-12-01 13:10:00,90,142,204,152,False,False,False,False,True
2022-12-01 15:05:00,93,141,201,148,False,True,False,False,False
2022-12-01 16:55:00,92,148,200,144,False,False,False,False,True
2022-12-01 18:26:00,107,148,208,141,False,False,False,False,True
2022-12-01 20:24:00,109,153,192,150,False,False,True,False,False
2022-12-01 21:26:00,110,147,204,149,False,False,False,False,True
2022-12-01 23:10:00,105,150,194,144,False,False,True,False,False
2022-12-02 00:00:00,100,142,205,158,False,False,True,False,False
2022-12-02 01:31:00,91,150,204,141,False,False,True,False,False
2022-12-02 03:00:00,101,147,209,154,False,False,False,False,True
2022-12-02 04:48:00,108,143,203,158,True,False,False,False,False
2022-12-02 06:38:00,96,148,197,144,False,False,False,False,True
2022-12-02 07:54:00,110,160,195,145,False,False,False,False,True
2022-12-02 08:54:00,102,159,210,159,False,False,False,True,False
2022-12-02 10:42:00,100,143,210,157,False,False,False,True,False
2022-12-02 12:34:00,98,142,207,140,False,False,True,False,False
2022-12-02 14:03:00,106,141,202,146,False,False,False,False,True
2022-12-02 15:21:00,108,155,204,149,False,False,False,True,False
2022-12-02 16:34:00,107,141,195,144,False,False,False,True,False
2022-12-02 17:46:00,110,153,203,148,True,False,False,False,False
2022-12-02 19:33:00,108,153,210,156,False,False,True,False,False
2022-12-02 20:53:00,105,151,204,158,False,True,False,False,False
2022-12-02 22:13:00,99,159,192,145,True,False,False,False,False
2022-12-02 23:22:00,99,143,206,143,False,True,False,False,False
2022-12-03 00:00:00,105,142,193,158,True,False,False,False,False
2022-12-03 01:10:00,99,154,210,151,False,False,False,False,True
2022-12-03 02:52:00,110,144,205,148,False,False,True,False,False
2022-12-03 04:31:00,103,156,200,146,True,False,False,False,False
2022-12-03 06:01:00,105,158,191,150,False,False,True,False,False
2022-12-03 07:54:00,103,151,198,148,False,True,False,False,False
2022-12-03 09:02:00,100,154,204,153,True,False,False,False,False
2022-12-03 10:57:00,99,147,193,154,False,False,False,True,False
2022-12-03 12:08:00,97,147,208,157,False,True,False,False,False
2022-12-03 13:42:00,97,156,203,148,True,False,False,False,False
2022-12-03 15:32:00,106,146,204,143,False,False,False,False,True
2022-12-03 17:28:00,105,151,194,143,False,False,False,False,True
2022-12-03 19:26:00,110,156,200,157,False,False,False,True,False
2022-12-03 20:41:00,97,154,196,154,False,False,False,True,False
2022-12-03 21:49:00,98,149,207,155,False,False,True,False,False
2022-12-03 23:49:00,103,142,204,146,True,False,False,False,False
2022-12-04 00:00:00,110,143,208,158,False,False,False,False,True
2022-12-04 01:25:00,102,151,191,146,True,False,False,False,False
2022-12-04 03:06:00,99,152,204,144,True,False,False,False,False
2022-12-04 04:07:00,108,142,208,158,True,False,False,False,False
2022-12-04 05:16:00,102,159,198,152,False,False,False,False,True
2022-12-04 07:10:00,109,152,199,159,False,True,False,False,False
2022-12-04 09:06:00,106,147,205,149,False,True,False,False,False
2022-12-04 10:34:00,92,144,197,159,False,True,False,False,False
2022-12-04 12:34:00,102,147,206,150,False,False,False,False,True
2022-12-04 14:31:00,105,153,197,146,False,True,False,False,False
2022-12-04 15:44:00,100,140,195,160,False,False,False,False,True
2022-12-04 16:48:00,108,146,190,150,True,False,False,False,False
2022-12-04 18:46:00,101,143,204,151,False,False,False,False,True
2022-12-04 20:01:00,93,151,203,156,False,False,False,True,False
2022-12-04 21:56:00,107,143,200,152,False,True,False,False,False
2022-12-04 23:10:00,95,157,208,144,True,False,False,False,False
2022-12-05 00:00:00,96,144,198,145,False,False,False,False,True
2022-12-05 01:31:00,99,153,195,140,False,True,False,False,False
2022-12-05 02:38:00,110,150,206,140,False,False,True,False,False
2022-12-05 03:59:00,101,157,197,142,False,False,True,False,False
2022-12-05 05:25:00,107,150,193,156,True,False,False,False,False
2022-12-05 06:52:00,90,146,194,145,False,True,False,False,False
2022-12-05 07:56:00,108,160,198,156,False,True,False,False,False
2022-12-05 09:30:00,96,157,195,156,False,False,True,False,False
2022-12-05 11:11:00,108,150,192,159,True,False,False,False,False
2022-12-05 12:23:00,102,154,202,148,True,False,False,False,False
2022-12-05 13:48:00,91,145,196,146,False,False,False,False,True
2022-12-05 15:08:00,95,160,201,153,False,True,False,False,False
2022-12-05 16:24:00,99,143,207,149,False,False,True,False,False
2022-12-05 18:05:00,96,156,203,146,False,False,False,True,False
2022-12-05 19:50:00,110,155,201,152,False,False,False,False,True
2022-12-05 21:35:00,109,146,191,153,True,False,False,False,False
2022-12-05 23:28:00,109,145,199,150,False,False,True,False,False
2022-12-06 00:00:00,105,145,200,150,False,False,True,False,False
2022-12-06 01:04:00,100,146,200,160,False,False,False,False,True
2022-12-06 02:10:00,110,149,202,152,False,False,False,False,True
2022-12-06 03:56:00,105,150,203,141,False,False,True,False,False
2022-12-06 05:53:00,110,140,207,141,False,False,True,False,False
2022-12-06 07:29:00,91,160,202,159,True,False,False,False,False
2022-12-06 08:42:00,101,140,201,140,False,False,False,True,False
2022-12-06 10:18:00,92,160,193,158,False,False,False,True,False
2022-12-06 12:05:00,93,143,190,140,False,False,True,False,False
2022-12-06 14:03:00,108,157,201,142,False,True,False,False,False
2022-12-06 15:51:00,108,159,204,140,True,False,False,False,False
2022-12-06 17:41:00,96,151,201,140,False,False,True,False,False
2022-12-06 19:09:00,98,152,206,140,False,False,True,False,False
2022-12-06 20:13:00,92,146,200,154,True,False,False,False,False
2022-12-06 21:42:00,99,153,198,148,False,False,False,True,False
